year_month,geography,period,date,units_prior_year,units_current_year,unit_variance,dollars_prior_year,dollars_current_year,dollar_variance,avg_price_prior_year,avg_price_current_year,avg_price_variance,prod_total_volume,california,chile,mexico,peru,colombia
2019-06-01,Nashville,6,2019-06-16,1250281.72,1185520.9,-0.05,1234741.5,1325129.61,0.07,0.987570625,1.117761492,0.13,43165973,10904000,0,18987812,13274161,0
2019-06-01,Detroit,6,2019-06-16,2389706.86,2269258.4,-0.05,2708444.4,2658025.23,-0.02,1.133379347,1.17131889,0.03,43165973,10904000,0,18987812,13274161,0
2019-06-01,Denver,6,2019-06-16,4271565.3,4101897.82,-0.04,4527756.52,4564314.86,0.01,1.059975958,1.112732462,0.05,43165973,10904000,0,18987812,13274161,0
2019-06-01,Charlotte,6,2019-06-16,1244297.38,1237435.08,-0.01,1585734.05,1728535.56,0.09,1.274401181,1.396869693,0.1,43165973,10904000,0,18987812,13274161,0
2019-06-01,Atlanta,6,2019-06-16,3083727.81,3035466.23,-0.02,3073512.18,3371848.34,0.1,0.996687247,1.11081728,0.12,43165973,10904000,0,18987812,13274161,0
2019-06-01,SouthCentral,6,2019-06-16,32485095.52,28368584.83,-0.13,26690262.62,29471098.21,0.1,0.821615642,1.038863884,0.26,43165973,10904000,0,18987812,13274161,0
2019-06-01,GrandRapids,6,2019-06-16,842035.54,755426.75,-0.1,1278199.43,1178111.32,-0.08,1.517987507,1.559530848,0.03,43165973,10904000,0,18987812,13274161,0
2019-06-01,Baltimore/Washington,6,2019-06-16,4326340.69,3898797.96,-0.1,5813099.18,5838730.36,0,1.343652661,1.497571923,0.12,43165973,10904000,0,18987812,13274161,0
2019-06-01,Miami/FTLauderdale,6,2019-06-16,3627462.92,3755677.19,0.04,4369077.7,5095390.75,0.17,1.204444483,1.356716909,0.13,43165973,10904000,0,18987812,13274161,0
2019-06-01,NorthernNewEngland,6,2019-06-16,3138391.81,2642302.73,-0.16,3173403.09,3606182.13,0.14,1.011155803,1.364787649,0.35,43165973,10904000,0,18987812,13274161,0
2019-06-01,Dallas/FtWorth,6,2019-06-16,6578694.26,6211917.15,-0.06,5294666.44,6057895.51,0.14,0.804820262,0.975205458,0.21,43165973,10904000,0,18987812,13274161,0
2019-06-01,Seattle,6,2019-06-16,2959933.01,2816849.54,-0.05,3936220.01,4484424.62,0.14,1.329834154,1.592000054,0.2,43165973,10904000,0,18987812,13274161,0
2019-06-01,NewYork,6,2019-06-16,9899412.01,7418183.88,-0.25,12225284.5,12162902.03,-0.01,1.23495057,1.639606436,0.33,43165973,10904000,0,18987812,13274161,0
2019-06-01,Boston,6,2019-06-16,4034092.48,3072134.45,-0.24,4695244.34,4700056.02,0,1.163891101,1.529899194,0.31,43165973,10904000,0,18987812,13274161,0
2019-06-01,Pittsburgh,6,2019-06-16,694159,610179.02,-0.12,835329.36,775110.95,-0.07,1.203368911,1.270300886,0.06,43165973,10904000,0,18987812,13274161,0
2019-06-01,SanFrancisco,6,2019-06-16,3719456.84,3526037.82,-0.05,5302986.62,6433354.77,0.21,1.425742211,1.824528011,0.28,43165973,10904000,0,18987812,13274161,0
2019-06-01,Chicago,6,2019-06-16,3973169.38,3335378.79,-0.16,4807141.41,5009065.12,0.04,1.209900951,1.501797977,0.24,43165973,10904000,0,18987812,13274161,0
2019-06-01,TotalUS,6,2019-06-16,191345170.5,171865965.4,-0.1,205269049.4,220185479.8,0.07,1.072768384,1.281146498,0.19,43165973,10904000,0,18987812,13274161,0
2019-06-01,LasVegas,6,2019-06-16,1593879.24,1641017.84,0.03,1735718.16,1897926.53,0.09,1.088989753,1.156554477,0.06,43165973,10904000,0,18987812,13274161,0
2019-06-01,Syracuse,6,2019-06-16,456955.61,381219.82,-0.17,512381.43,526426.92,0.03,1.121293664,1.380901234,0.23,43165973,10904000,0,18987812,13274161,0
2019-06-01,Portland,6,2019-06-16,3134512.24,3046257.88,-0.03,3540915.5,4013142.54,0.13,1.129654386,1.317400791,0.17,43165973,10904000,0,18987812,13274161,0
2019-06-01,LosAngeles,6,2019-06-16,13816307.5,12728365.65,-0.08,13961794.02,16801088.64,0.2,1.010530058,1.319972187,0.31,43165973,10904000,0,18987812,13274161,0
2019-06-01,Northeast,6,2019-06-16,28527172.32,22952505.5,-0.2,33696872.18,34170688.82,0.01,1.1812202,1.488756372,0.26,43165973,10904000,0,18987812,13274161,0
2019-06-01,Philadelphia,6,2019-06-16,2612374.86,2270876.35,-0.13,3243845.38,3215304.25,-0.01,1.241722782,1.415886977,0.14,43165973,10904000,0,18987812,13274161,0
2019-06-01,Midsouth,6,2019-06-16,17334974.3,16546323.27,-0.05,20763348.77,21352278.14,0.03,1.197772111,1.290454549,0.08,43165973,10904000,0,18987812,13274161,0
2019-06-01,Plains,6,2019-06-16,10366435.06,9108489.1,-0.12,11089744.17,11665126.64,0.05,1.069774142,1.280687336,0.2,43165973,10904000,0,18987812,13274161,0
2019-06-01,Raleigh/Greensboro,6,2019-06-16,1652838.7,1632503.46,-0.01,2054931.82,2138727.52,0.04,1.243274265,1.310090651,0.05,43165973,10904000,0,18987812,13274161,0
2019-06-01,Roanoke,6,2019-06-16,838233.95,872455.55,0.04,914320.87,989377.65,0.08,1.090770506,1.134014965,0.04,43165973,10904000,0,18987812,13274161,0
2019-06-01,Spokane,6,2019-06-16,474456.67,438939.59,-0.08,563445.44,633464.82,0.12,1.187559319,1.443170847,0.22,43165973,10904000,0,18987812,13274161,0
2019-06-01,Houston,6,2019-06-16,6939254.82,5424655.16,-0.22,4920627.46,5487357.81,0.12,0.709100269,1.011558827,0.43,43165973,10904000,0,18987812,13274161,0
2019-06-01,Hartford/Springfield,6,2019-06-16,1988876.11,1601974.48,-0.2,2438629.57,2472661.39,0.01,1.226134478,1.543508602,0.26,43165973,10904000,0,18987812,13274161,0
2019-06-01,California,6,2019-06-16,28628288.47,26106329.74,-0.09,32516916.57,38394838.98,0.18,1.135831665,1.470709953,0.3,43165973,10904000,0,18987812,13274161,0
2019-07-01,Philadelphia,7,2019-07-14,2495078.21,2258755.68,-0.1,2986320.64,3012212.08,0.01,1.196884582,1.333571447,0.11,54169319,12772597,0,23998089,17398633,0
2019-07-01,NorthernNewEngland,7,2019-07-14,2760718.76,2286187.22,-0.17,3449561.75,3324093.17,-0.04,1.249515814,1.453989919,0.16,54169319,12772597,0,23998089,17398633,0
2019-07-01,SanFrancisco,7,2019-07-14,4465792.84,3706639.9,-0.17,5325836.47,6500109.22,0.22,1.192584757,1.753639252,0.47,54169319,12772597,0,23998089,17398633,0
2019-07-01,SouthCarolina,7,2019-07-14,2156456.73,1776528,-0.18,2356442.39,2612637.87,0.11,1.092738082,1.470642664,0.35,54169319,12772597,0,23998089,17398633,0
2019-07-01,WestTex/NewMexico,7,2019-07-14,4309779.2,3361626.61,-0.22,3677998.66,3982219.13,0.08,0.853407678,1.184610783,0.39,54169319,12772597,0,23998089,17398633,0
2019-07-01,Columbus,7,2019-07-14,1105047.1,857220.76,-0.22,987636.57,1223967.02,0.24,0.893750656,1.427831752,0.6,54169319,12772597,0,23998089,17398633,0
2019-07-01,Phoenix/Tucson,7,2019-07-14,5410714.65,4105311.37,-0.24,3952134.49,4931661.74,0.25,0.730427447,1.201288111,0.65,54169319,12772597,0,23998089,17398633,0
2019-07-01,Indianapolis,7,2019-07-14,999524.23,853393.91,-0.15,1020759.9,1216881.39,0.19,1.021245778,1.425931654,0.4,54169319,12772597,0,23998089,17398633,0
2019-07-01,Northeast,7,2019-07-14,26250422.94,21748198.4,-0.17,32105114.14,31860643.44,-0.01,1.223032262,1.464978517,0.2,54169319,12772597,0,23998089,17398633,0
2019-07-01,Tampa,7,2019-07-14,2371309.28,2000467.83,-0.16,2759391.29,2755845.37,0,1.163657273,1.377600444,0.18,54169319,12772597,0,23998089,17398633,0
2019-07-01,Miami/FTLauderdale,7,2019-07-14,3651516.74,3118091.21,-0.15,4421691.88,4881895.11,0.1,1.210919241,1.565667834,0.29,54169319,12772597,0,23998089,17398633,0
2019-07-01,West,7,2019-07-14,31777282.5,25338050.93,-0.2,33414761.13,37479508.63,0.12,1.051529851,1.479178834,0.41,54169319,12772597,0,23998089,17398633,0
2019-07-01,Roanoke,7,2019-07-14,851041.85,768049.36,-0.1,877009.73,1035965.78,0.18,1.030513047,1.348827086,0.31,54169319,12772597,0,23998089,17398633,0
2019-07-01,Orlando,7,2019-07-14,2231165.36,1796611.13,-0.2,2488758.71,2552653.62,0.03,1.11545238,1.420815878,0.27,54169319,12772597,0,23998089,17398633,0
2019-07-01,Portland,7,2019-07-14,3053048.14,2170348.35,-0.29,3482576.18,3789030.13,0.09,1.140688263,1.745816578,0.53,54169319,12772597,0,23998089,17398633,0
2019-07-01,GrandRapids,7,2019-07-14,1020267.49,758872.53,-0.26,1288391.85,1211772.39,-0.06,1.262798102,1.596806238,0.26,54169319,12772597,0,23998089,17398633,0
2019-07-01,NewYork,7,2019-07-14,9034713.11,6850260.01,-0.24,11263740.24,10978273.88,-0.03,1.246718086,1.602606888,0.29,54169319,12772597,0,23998089,17398633,0
2019-07-01,Seattle,7,2019-07-14,2776007.79,2160197.03,-0.22,3967696.11,4339004.64,0.09,1.429281331,2.008615223,0.41,54169319,12772597,0,23998089,17398633,0
2019-07-01,Atlanta,7,2019-07-14,3041629.92,2822651.22,-0.07,2941451.31,3647217.6,0.24,0.967064169,1.292124785,0.34,54169319,12772597,0,23998089,17398633,0
2019-07-01,StLouis,7,2019-07-14,929740.67,845994.22,-0.09,1118102.9,1301901.8,0.16,1.202596526,1.538901531,0.28,54169319,12772597,0,23998089,17398633,0
2019-07-01,California,7,2019-07-14,29701155.59,24621137.89,-0.17,33005486.03,40497884.55,0.23,1.111252588,1.644842116,0.48,54169319,12772597,0,23998089,17398633,0
2019-07-01,Boise,7,2019-07-14,457134.17,383535.72,-0.16,556829.14,650027.31,0.17,1.218086891,1.694828607,0.39,54169319,12772597,0,23998089,17398633,0
2019-07-01,Buffalo/Rochester,7,2019-07-14,890916.37,740398.59,-0.17,1015259.9,1004539.52,-0.01,1.139568128,1.356755042,0.19,54169319,12772597,0,23998089,17398633,0
2019-07-01,Houston,7,2019-07-14,7091668.54,4971667.25,-0.3,5060589.08,5201437.03,0.03,0.713596392,1.04621584,0.47,54169319,12772597,0,23998089,17398633,0
2019-07-01,Midsouth,7,2019-07-14,16708947.01,15239925.1,-0.09,19810645.43,21976721.87,0.11,1.185630993,1.442049205,0.22,54169319,12772597,0,23998089,17398633,0
2019-07-01,Sacramento,7,2019-07-14,2488545.33,1950379.05,-0.22,3089354.45,3438618.18,0.11,1.241429848,1.763051228,0.42,54169319,12772597,0,23998089,17398633,0
2019-07-01,Nashville,7,2019-07-14,1321124.76,1030192.35,-0.22,1174769.42,1365645.37,0.16,0.889219138,1.325621735,0.49,54169319,12772597,0,23998089,17398633,0
2019-07-01,Plains,7,2019-07-14,10050962.08,8785017.6,-0.13,10984479.03,11671640.64,0.06,1.092878368,1.328584776,0.22,54169319,12772597,0,23998089,17398633,0
2019-07-01,GreatLakes,7,2019-07-14,19754763.3,15006021.14,-0.24,21076549.39,22381819.48,0.06,1.066909741,1.491522588,0.4,54169319,12772597,0,23998089,17398633,0
2019-07-01,Hartford/Springfield,7,2019-07-14,1782304.47,1444607.81,-0.19,2284405.77,2268881.53,-0.01,1.281714661,1.570586504,0.23,54169319,12772597,0,23998089,17398633,0
2019-07-01,Southeast,7,2019-07-14,22023771.58,18643590.3,-0.15,24109039.64,26378936.19,0.09,1.094682605,1.414906451,0.29,54169319,12772597,0,23998089,17398633,0
2019-07-01,Louisville,7,2019-07-14,557795.9,462156.76,-0.17,574115.63,676804.11,0.18,1.02925753,1.464447063,0.42,54169319,12772597,0,23998089,17398633,0
2019-07-01,SanDiego,7,2019-07-14,2314383.61,1998956.94,-0.14,2647673.73,3405354.01,0.29,1.144008158,1.703565465,0.49,54169319,12772597,0,23998089,17398633,0
2019-07-01,Jacksonville,7,2019-07-14,1056178.4,788774.08,-0.25,1111227.54,1183258.23,0.07,1.052121062,1.500123115,0.43,54169319,12772597,0,23998089,17398633,0
2019-07-01,Syracuse,7,2019-07-14,417328.12,354778.23,-0.15,491819.62,491954.34,0,1.178496239,1.386653121,0.18,54169319,12772597,0,23998089,17398633,0
2019-07-01,Charlotte,7,2019-07-14,1162204.43,1147832.03,-0.01,1482143.02,1811413.64,0.22,1.275285984,1.578117349,0.24,54169319,12772597,0,23998089,17398633,0
2019-07-01,Raleigh/Greensboro,7,2019-07-14,1568399.54,1523757.63,-0.03,1917648.31,2218600.72,0.16,1.222678445,1.456006307,0.19,54169319,12772597,0,23998089,17398633,0
2019-07-01,Albany,7,2019-07-14,553999.33,502871.08,-0.09,690191.88,691849.55,0,1.245835225,1.375799042,0.1,54169319,12772597,0,23998089,17398633,0
2019-07-01,Denver,7,2019-07-14,3992884.26,3592226.45,-0.1,4366562.02,5152292.44,0.18,1.093585923,1.434289434,0.31,54169319,12772597,0,23998089,17398633,0
2019-07-01,SouthCentral,7,2019-07-14,32872411.08,26506350.41,-0.19,26805408.63,30032731.14,0.12,0.815437863,1.13303909,0.39,54169319,12772597,0,23998089,17398633,0
2019-07-01,Detroit,7,2019-07-14,2405818.82,1913276.29,-0.21,2389952.32,2677657.83,0.12,0.993404948,1.399514458,0.41,54169319,12772597,0,23998089,17398633,0
2019-07-01,Pittsburgh,7,2019-07-14,663663.15,608040.25,-0.08,787049.93,862761.87,0.1,1.185917781,1.4189223,0.2,54169319,12772597,0,23998089,17398633,0
2019-07-01,LasVegas,7,2019-07-14,1641421.21,1432030.14,-0.13,1699735.53,1904509.22,0.12,1.035526725,1.329936547,0.28,54169319,12772597,0,23998089,17398633,0
2019-07-01,Baltimore/Washington,7,2019-07-14,3895250.47,3794352.39,-0.03,5489140.66,5761329.36,0.05,1.409188113,1.518395965,0.08,54169319,12772597,0,23998089,17398633,0
2019-07-01,Dallas/FtWorth,7,2019-07-14,6664780.82,5845085.25,-0.12,5288740.29,6518306.67,0.23,0.793535516,1.115177348,0.41,54169319,12772597,0,23998089,17398633,0
2019-07-01,Spokane,7,2019-07-14,433086.87,358407.3,-0.17,572852.15,645320.73,0.13,1.322718812,1.800523399,0.36,54169319,12772597,0,23998089,17398633,0
2019-07-01,Boston,7,2019-07-14,3481202.63,2885967.1,-0.17,4345551.8,4384376.4,0.01,1.248290393,1.519205261,0.22,54169319,12772597,0,23998089,17398633,0
2019-07-01,Richmond/Norfolk,7,2019-07-14,1408425.47,1261309.46,-0.1,1549634.35,1701409.65,0.1,1.100260101,1.348923245,0.23,54169319,12772597,0,23998089,17398633,0
2019-07-01,Harrisburg/Scranton,7,2019-07-14,1525508.48,1560469.61,0.02,1637432.03,1782951.54,0.09,1.073368029,1.142573703,0.06,54169319,12772597,0,23998089,17398633,0
2019-07-01,TotalUS,7,2019-07-14,189139716.2,155888292,-0.18,201311483.3,222279886,0.1,1.064353312,1.425892112,0.34,54169319,12772597,0,23998089,17398633,0
2019-07-01,NewOrleans/Mobile,7,2019-07-14,1466469.83,1271095.68,-0.13,1490391.08,1565767.88,0.05,1.016312132,1.231825349,0.21,54169319,12772597,0,23998089,17398633,0
2019-07-01,Cincinnati/Dayton,7,2019-07-14,1421784.95,1097396.56,-0.23,1371350.93,1729972.9,0.26,0.964527673,1.576433682,0.63,54169319,12772597,0,23998089,17398633,0
2019-07-01,LosAngeles,7,2019-07-14,13377771.31,11411674.83,-0.15,14105879.63,18054663.46,0.28,1.054426728,1.582122145,0.5,54169319,12772597,0,23998089,17398633,0
2019-07-01,Chicago,7,2019-07-14,4108648.01,2640068.6,-0.36,4614703.5,4516123.63,-0.02,1.123168373,1.71060844,0.52,54169319,12772597,0,23998089,17398633,0
2019-08-01,Orlando,8,2019-08-11,2019241.62,1782632.05,-0.12,2461686.87,2270373.75,-0.08,1.219114565,1.273607613,0.05,30887574,4205974,235947,18955232,7490420,0
2019-08-01,Boston,8,2019-08-11,3187042.89,2558988.99,-0.2,3963353.66,4070865.96,0.03,1.243583408,1.590810268,0.28,30887574,4205974,235947,18955232,7490420,0
2019-08-01,LosAngeles,8,2019-08-11,12503961.73,10514531.19,-0.16,13753963.86,16795219.38,0.22,1.099968487,1.597334116,0.45,30887574,4205974,235947,18955232,7490420,0
2019-08-01,Spokane,8,2019-08-11,416603.18,349123.86,-0.16,571602.43,587842.76,0.03,1.372054889,1.683765641,0.23,30887574,4205974,235947,18955232,7490420,0
2019-08-01,GreatLakes,8,2019-08-11,17204336.7,14067960.06,-0.18,19992921.54,22234204.8,0.11,1.162086158,1.580485351,0.36,30887574,4205974,235947,18955232,7490420,0
2019-08-01,Roanoke,8,2019-08-11,801042.25,711135.85,-0.11,839983.26,980044.53,0.17,1.048612929,1.378139676,0.31,30887574,4205974,235947,18955232,7490420,0
2019-08-01,TotalUS,8,2019-08-11,169496745.6,146580448.1,-0.14,192646861.8,211913495.3,0.1,1.136581479,1.445714609,0.27,30887574,4205974,235947,18955232,7490420,0
2019-08-01,NorthernNewEngland,8,2019-08-11,2845470.24,2108674.47,-0.26,3608189.55,3572972.4,-0.01,1.268046841,1.694416303,0.34,30887574,4205974,235947,18955232,7490420,0
2019-08-01,Houston,8,2019-08-11,5976535.73,4440125.65,-0.26,4870725.63,4759958.34,-0.02,0.814974736,1.072032351,0.32,30887574,4205974,235947,18955232,7490420,0
2019-08-01,Baltimore/Washington,8,2019-08-11,3727815.92,3797235.27,0.02,4947253.47,5564686.11,0.13,1.327118499,1.46545729,0.1,30887574,4205974,235947,18955232,7490420,0
2019-08-01,Northeast,8,2019-08-11,24239794.68,19872339.25,-0.18,28999165.31,30403980.34,0.05,1.196345336,1.52996484,0.28,30887574,4205974,235947,18955232,7490420,0
2019-08-01,StLouis,8,2019-08-11,893986.96,857468.44,-0.04,1091311.41,1238070.41,0.13,1.220724081,1.44386703,0.18,30887574,4205974,235947,18955232,7490420,0
2019-08-01,SouthCentral,8,2019-08-11,27613630.04,24580837.87,-0.11,25605501.4,28287146.4,0.11,0.927277629,1.150780399,0.24,30887574,4205974,235947,18955232,7490420,0
2019-08-01,Tampa,8,2019-08-11,2063754.21,2003635.44,-0.03,2714184.13,2445410.46,-0.1,1.315168307,1.220486727,-0.07,30887574,4205974,235947,18955232,7490420,0
2019-08-01,Detroit,8,2019-08-11,2135524.75,1663214.28,-0.22,2287441.25,2607024.65,0.14,1.071137785,1.56746168,0.46,30887574,4205974,235947,18955232,7490420,0
2019-08-01,Atlanta,8,2019-08-11,2874372.92,2682778.14,-0.07,2867048.49,3583621.73,0.25,0.997451816,1.335787584,0.34,30887574,4205974,235947,18955232,7490420,0
2019-08-01,LasVegas,8,2019-08-11,1691520.22,1328542.1,-0.22,1732323.39,1803977.29,0.04,1.024122189,1.357862344,0.33,30887574,4205974,235947,18955232,7490420,0
2019-08-01,Columbus,8,2019-08-11,973529.94,790206.29,-0.19,986662.86,1181869.89,0.2,1.013490001,1.495647282,0.48,30887574,4205974,235947,18955232,7490420,0
2019-08-01,Boise,8,2019-08-11,403269.58,367093.7,-0.09,525497.44,643628.63,0.23,1.30309219,1.753308842,0.35,30887574,4205974,235947,18955232,7490420,0
2019-08-01,Hartford/Springfield,8,2019-08-11,1504796.51,1266689.97,-0.16,1916984.65,2015536.35,0.05,1.273916199,1.591183634,0.25,30887574,4205974,235947,18955232,7490420,0
2019-08-01,Raleigh/Greensboro,8,2019-08-11,1469466.42,1464157.22,0,1878695.79,2184053.52,0.16,1.278488412,1.491679644,0.17,30887574,4205974,235947,18955232,7490420,0
2019-08-01,SanFrancisco,8,2019-08-11,3950932.9,3397875.66,-0.14,5709487.13,6275309.69,0.1,1.44509848,1.846833233,0.28,30887574,4205974,235947,18955232,7490420,0
2019-08-01,Southeast,8,2019-08-11,19441398.37,18280923.06,-0.06,23060446.84,24156528.94,0.05,1.186151654,1.321406412,0.11,30887574,4205974,235947,18955232,7490420,0
2019-08-01,Richmond/Norfolk,8,2019-08-11,1278167.13,1217716.69,-0.05,1408564.59,1662250.88,0.18,1.1020191,1.365055512,0.24,30887574,4205974,235947,18955232,7490420,0
2019-08-01,Miami/FTLauderdale,8,2019-08-11,3033501.17,3162865.54,0.04,4129872.79,4278924.8,0.04,1.361421196,1.352863328,-0.01,30887574,4205974,235947,18955232,7490420,0
2019-08-01,Charlotte,8,2019-08-11,1089464.26,1094691.7,0.01,1445605.03,1734218.09,0.2,1.326895322,1.58420685,0.19,30887574,4205974,235947,18955232,7490420,0
2019-08-01,GrandRapids,8,2019-08-11,940024.66,727719.6,-0.23,1151484.56,1203125.67,0.05,1.224951439,1.653281937,0.35,30887574,4205974,235947,18955232,7490420,0
2019-08-01,Sacramento,8,2019-08-11,2213212.08,1896439.78,-0.14,3045763.51,3274807.2,0.08,1.376173362,1.726818449,0.26,30887574,4205974,235947,18955232,7490420,0
2019-08-01,Seattle,8,2019-08-11,2545861.76,2142065.75,-0.16,3917442.96,4202187.09,0.07,1.538749284,1.961745147,0.28,30887574,4205974,235947,18955232,7490420,0
2019-08-01,Jacksonville,8,2019-08-11,936436.67,761277.74,-0.19,1055552.07,1042754.92,-0.01,1.1272007,1.369743085,0.22,30887574,4205974,235947,18955232,7490420,0
2019-08-01,West,8,2019-08-11,29692381.65,24673312.37,-0.17,33166893,36300060.35,0.09,1.11701693,1.471227689,0.32,30887574,4205974,235947,18955232,7490420,0
2019-08-01,NewYork,8,2019-08-11,8024432.36,6564576.14,-0.18,9703094.68,10606862.23,0.09,1.209193902,1.615772596,0.34,30887574,4205974,235947,18955232,7490420,0
2019-08-01,Portland,8,2019-08-11,2825257.2,2356860.33,-0.17,3523743.55,3628589.78,0.03,1.247229297,1.53958626,0.23,30887574,4205974,235947,18955232,7490420,0
2019-08-01,Syracuse,8,2019-08-11,395813.32,311473.03,-0.21,453812.99,453537.83,0,1.146532891,1.456106264,0.27,30887574,4205974,235947,18955232,7490420,0
2019-08-01,Buffalo/Rochester,8,2019-08-11,769774.07,701627.25,-0.09,901411.65,974415.3,0.08,1.171008073,1.388793408,0.19,30887574,4205974,235947,18955232,7490420,0
2019-08-01,Philadelphia,8,2019-08-11,2449898.92,2135178.38,-0.13,2769088.92,2944895.36,0.06,1.130287008,1.379226854,0.22,30887574,4205974,235947,18955232,7490420,0
2019-08-01,Louisville,8,2019-08-11,513947.87,422642.01,-0.18,557617.8,641275.22,0.15,1.084969571,1.517301179,0.4,30887574,4205974,235947,18955232,7490420,0
2019-08-01,Denver,8,2019-08-11,3618547.93,3203214.9,-0.12,4272388.69,4865365.58,0.14,1.180691474,1.518900771,0.29,30887574,4205974,235947,18955232,7490420,0
2019-08-01,California,8,2019-08-11,27099372.19,22880321.94,-0.16,32935500.04,38336496.11,0.16,1.21536026,1.675522583,0.38,30887574,4205974,235947,18955232,7490420,0
2019-08-01,SanDiego,8,2019-08-11,2265131.47,1838054.74,-0.19,2585336.9,3269690.46,0.27,1.141362845,1.778886335,0.56,30887574,4205974,235947,18955232,7490420,0
2019-08-01,Pittsburgh,8,2019-08-11,693984.49,535417.9,-0.23,751820.33,844384.92,0.12,1.083338808,1.577057696,0.46,30887574,4205974,235947,18955232,7490420,0
2019-08-01,Harrisburg/Scranton,8,2019-08-11,1428122.55,1370205.42,-0.04,1527889.02,1576975.1,0.03,1.06985848,1.150904147,0.08,30887574,4205974,235947,18955232,7490420,0
2019-08-01,Indianapolis,8,2019-08-11,915009.19,806659.11,-0.12,1000382.12,1178046.73,0.18,1.093302812,1.460402189,0.34,30887574,4205974,235947,18955232,7490420,0
2019-08-01,Chicago,8,2019-08-11,3200710.65,2646401.19,-0.17,4441608.35,4856729.43,0.09,1.387694433,1.835220392,0.32,30887574,4205974,235947,18955232,7490420,0
2019-08-01,Albany,8,2019-08-11,580631.47,417779.9,-0.28,668950.65,632999,-0.05,1.152108841,1.515149484,0.32,30887574,4205974,235947,18955232,7490420,0
2019-08-01,Cincinnati/Dayton,8,2019-08-11,1267902.71,1060534.88,-0.16,1418928.2,1730458.82,0.22,1.119114415,1.631684966,0.46,30887574,4205974,235947,18955232,7490420,0
2019-08-01,SouthCarolina,8,2019-08-11,1920968.63,1695786.87,-0.12,2190878.23,2446312.69,0.12,1.140507032,1.442582634,0.27,30887574,4205974,235947,18955232,7490420,0
2019-08-01,Nashville,8,2019-08-11,1177858.77,993553.31,-0.16,1187629.89,1349265.3,0.14,1.008295663,1.358020034,0.35,30887574,4205974,235947,18955232,7490420,0
2019-08-01,Phoenix/Tucson,8,2019-08-11,5248816.71,4272053.35,-0.19,4163312.48,5129098,0.23,0.793190677,1.200616561,0.51,30887574,4205974,235947,18955232,7490420,0
2019-08-01,Midsouth,8,2019-08-11,15512220.75,14513044.64,-0.06,18682737.56,21029431.2,0.13,1.204388325,1.449002034,0.2,30887574,4205974,235947,18955232,7490420,0
2019-08-01,NewOrleans/Mobile,8,2019-08-11,1194858.54,1307482.95,0.09,1405856.86,1469364.09,0.05,1.176588536,1.123811282,-0.05,30887574,4205974,235947,18955232,7490420,0
2019-08-01,Plains,8,2019-08-11,8693611.22,7711708.99,-0.11,10203696.19,11165647.18,0.09,1.173700541,1.44788233,0.23,30887574,4205974,235947,18955232,7490420,0
2019-08-01,WestTex/NewMexico,8,2019-08-11,3809783.81,3225191.71,-0.15,3408560.65,4180114.01,0.23,0.894686108,1.296082337,0.45,30887574,4205974,235947,18955232,7490420,0
2019-08-01,Dallas/FtWorth,8,2019-08-11,5534456.82,5471025.8,-0.01,5119245.66,6106802.39,0.19,0.924977071,1.116207931,0.21,30887574,4205974,235947,18955232,7490420,0
2019-09-01,Dallas/FtWorth,9,2019-09-08,5250966.28,6450840.96,0.23,5270026.04,6106817.12,0.16,1.003629762,0.946669924,-0.06,44957024,1099090,2405413,40172513,1280008,0
2019-09-01,Hartford/Springfield,9,2019-09-08,1388875.2,1351110.5,-0.03,2025076.08,2020817.43,0,1.458069148,1.495671472,0.03,44957024,1099090,2405413,40172513,1280008,0
2019-09-01,Plains,9,2019-09-08,8411548.93,7626804.27,-0.09,9892646.11,10665535.86,0.08,1.176079007,1.398427898,0.19,44957024,1099090,2405413,40172513,1280008,0
2019-09-01,Harrisburg/Scranton,9,2019-09-08,1430401.25,1394326.91,-0.03,1567283.09,1658065.58,0.06,1.095694715,1.189151244,0.09,44957024,1099090,2405413,40172513,1280008,0
2019-09-01,Miami/FTLauderdale,9,2019-09-08,2789702.27,3071075.8,0.1,3798957.23,3445174.12,-0.09,1.361778736,1.121813444,-0.18,44957024,1099090,2405413,40172513,1280008,0
2019-09-01,SouthCentral,9,2019-09-08,27393269.11,28797592.52,0.05,26762758.07,28414048.92,0.06,0.976982994,0.986681401,0.01,44957024,1099090,2405413,40172513,1280008,0
2019-09-01,Charlotte,9,2019-09-08,1117813.94,1222352.89,0.09,1533368.96,1694962.95,0.11,1.371756878,1.386639623,0.01,44957024,1099090,2405413,40172513,1280008,0
2019-09-01,Atlanta,9,2019-09-08,2817882.27,3063865.53,0.09,3066974.11,3493139.12,0.14,1.088396823,1.140108496,0.05,44957024,1099090,2405413,40172513,1280008,0
2019-09-01,Richmond/Norfolk,9,2019-09-08,1272666.19,1312069.05,0.03,1485376.2,1568314.64,0.06,1.167137315,1.19529886,0.02,44957024,1099090,2405413,40172513,1280008,0
2019-09-01,Columbus,9,2019-09-08,853281.53,1034832.84,0.21,1072620.61,1106611.95,0.03,1.257053589,1.069363,-0.15,44957024,1099090,2405413,40172513,1280008,0
2019-09-01,Phoenix/Tucson,9,2019-09-08,4445428.82,5065510.47,0.14,4293816.58,5114074.44,0.19,0.9658948,1.009587182,0.05,44957024,1099090,2405413,40172513,1280008,0
